"state_code","postal_code","city","county_name","county_code","latitude","longitude","time_zone"
KS,"67660",Pfeifer,Ellis,"051",38.7153,-99.1718,America/Chicago
KS,"67661",Phillipsburg,Phillips,"147",39.7623,-99.3328,America/Chicago
KS,"67663",Plainville,Rooks,"163",39.2308,-99.3008,America/Chicago
KS,"67664",Prairie View,Phillips,"147",39.837,-99.5683,America/Chicago
KS,"67665",Russell,Russell,"167",38.8806,-98.8595,America/Chicago
KS,"67667",Schoenchen,Ellis,"051",38.7128,-99.3322,America/Chicago
KS,"67669",Stockton,Rooks,"163",39.4376,-99.2871,America/Chicago
KS,"67671",Victoria,Ellis,"051",38.8589,-99.1391,America/Chicago
KS,"67672",Wakeeney,Trego,"195",39.025,-99.8796,America/Chicago
KS,"67673",Waldo,Russell,"167",39.0877,-98.7785,America/Chicago
KS,"67674",Walker,Ellis,"051",38.8672,-99.0759,America/Chicago
KS,"67675",Woodston,Rooks,"163",39.4431,-99.1037,America/Chicago
KS,"67701",Colby,Thomas,"193",39.383,-101.0442,America/Chicago
KS,"67730",Atwood,Rawlins,"153",39.7926,-101.0318,America/Chicago
KS,"67731",Bird City,Cheyenne,"023",39.7579,-101.5319,America/Chicago
KS,"67732",Brewster,Thomas,"193",39.3655,-101.373,America/Chicago
KS,"67733",Edson,Sherman,"181",39.3579,-101.521,America/Denver
KS,"67734",Gem,Thomas,"193",39.4296,-100.8948,America/Chicago
KS,"67735",Goodland,Sherman,"181",39.3491,-101.7164,America/Denver
KS,"67736",Gove,Gove,"063",38.887,-100.4867,America/Chicago
KS,"67737",Grainfield,Gove,"063",39.103,-100.468,America/Chicago
KS,"67738",Grinnell,Gove,"063",39.0851,-100.6621,America/Chicago
KS,"67739",Herndon,Rawlins,"153",39.9036,-100.8139,America/Chicago
KS,"67740",Hoxie,Sheridan,"179",39.3322,-100.4758,America/Chicago
KS,"67741",Kanorado,Sherman,"181",39.3438,-102.0015,America/Denver
KS,"67743",Levant,Thomas,"193",39.3841,-101.2096,America/Chicago
KS,"67744",Ludell,Rawlins,"153",39.863,-100.9604,America/Chicago
KS,"67745",Mc Donald,Rawlins,"153",39.7923,-101.3227,America/Chicago
KS,"67747",Monument,Logan,"109",39.079,-101.035,America/Chicago
KS,"67748",Oakley,Logan,"109",39.1121,-100.858,America/Chicago
KS,"67749",Oberlin,Decatur,"039",39.8275,-100.5314,America/Chicago
KS,"67751",Park,Gove,"063",39.0788,-100.3469,America/Chicago
KS,"67752",Quinter,Gove,"063",39.0363,-100.2337,America/Chicago
KS,"67753",Rexford,Thomas,"193",39.4267,-100.7461,America/Chicago
KS,"67756",Saint Francis,Cheyenne,"023",39.6804,-101.9093,America/Chicago
KS,"67757",Selden,Sheridan,"179",39.5216,-100.5257,America/Chicago
KS,"67758",Sharon Springs,Wallace,"199",38.8857,-101.7431,America/Denver
KS,"67761",Wallace,Wallace,"199",38.8747,-101.5735,America/Denver
KS,"67762",Weskan,Wallace,"199",38.8649,-101.9512,America/Denver
KS,"67764",Winona,Logan,"109",39.061,-101.2216,America/Chicago
KS,"67801",Dodge City,Ford,"057",37.7569,-100.0241,America/Chicago
KS,"67831",Ashland,Clark,"025",37.1823,-99.759,America/Chicago
KS,"67834",Bucklin,Ford,"057",37.553,-99.6325,America/Chicago
KS,"67835",Cimarron,Gray,"069",37.8127,-100.3438,America/Chicago
KS,"67836",Coolidge,Hamilton,"075",38.0215,-102.007,America/Denver
KS,"67837",Copeland,Gray,"069",37.568,-100.6148,America/Chicago
KS,"67838",Deerfield,Kearny,"093",38.0068,-101.1431,America/Chicago
KS,"67839",Dighton,Lane,"101",38.4742,-100.4647,America/Chicago
KS,"67840",Englewood,Clark,"025",37.0384,-99.9835,America/Chicago
KS,"67841",Ensign,Gray,"069",37.6414,-100.2496,America/Chicago
KS,"67842",Ford,Ford,"057",37.6323,-99.7642,America/Chicago
KS,"67843",Fort Dodge,Ford,"057",37.7303,-99.937,America/Chicago
KS,"67844",Fowler,Meade,"119",37.3542,-100.1981,America/Chicago
KS,"67846",Garden City,Finney,"055",37.9769,-100.8621,America/Chicago
KS,"67849",Hanston,Hodgeman,"083",38.109,-99.6928,America/Chicago
KS,"67850",Healy,Lane,"101",38.5664,-100.6159,America/Chicago
KS,"67851",Holcomb,Finney,"055",37.9931,-100.9893,America/Chicago
KS,"67853",Ingalls,Gray,"069",37.8293,-100.5143,America/Chicago
KS,"67854",Jetmore,Hodgeman,"083",38.0738,-99.9327,America/Chicago
KS,"67855",Johnson,Stanton,"187",37.5694,-101.7194,America/Chicago
KS,"67857",Kendall,Hamilton,"075",37.9347,-101.546,America/Denver
KS,"67859",Kismet,Seward,"175",37.2042,-100.7014,America/Chicago
KS,"67860",Lakin,Kearny,"093",37.9382,-101.2713,America/Chicago
KS,"67861",Leoti,Wichita,"203",38.4987,-101.3589,America/Chicago
KS,"67862",Manter,Stanton,"187",37.5451,-101.9109,America/Chicago
KS,"67863",Marienthal,Wichita,"203",38.4875,-101.2129,America/Chicago
KS,"67864",Meade,Meade,"119",37.2821,-100.3364,America/Chicago
KS,"67865",Minneola,Clark,"025",37.4425,-100.0088,America/Chicago
KS,"67867",Montezuma,Gray,"069",37.6016,-100.4461,America/Chicago
KS,"67868",Pierceville,Finney,"055",37.906,-100.7523,America/Chicago
KS,"67869",Plains,Meade,"119",37.2701,-100.5732,America/Chicago
KS,"67870",Satanta,Haskell,"081",37.4409,-100.9691,America/Chicago
KS,"67871",Scott City,Scott,"171",38.4823,-100.9064,America/Chicago
KS,"67876",Spearville,Ford,"057",37.8235,-99.737,America/Chicago
KS,"67877",Sublette,Haskell,"081",37.5221,-100.8208,America/Chicago
KS,"67878",Syracuse,Hamilton,"075",37.9826,-101.7687,America/Denver
KS,"67879",Tribune,Greeley,"071",38.4962,-101.7656,America/Denver
KS,"67880",Ulysses,Grant,"067",37.5792,-101.3488,America/Chicago
KS,"67882",Wright,Ford,"057",37.7806,-99.8921,America/Chicago
KS,"67901",Liberal,Seward,"175",37.0438,-100.9286,America/Chicago
KS,"67905",Liberal,Seward,"175",37.0216,-100.938,America/Chicago
KS,"67950",Elkhart,Morton,"129",37.0154,-101.9012,America/Chicago
KS,"67951",Hugoton,Stevens,"189",37.1682,-101.3346,America/Chicago
KS,"67952",Moscow,Stevens,"189",37.3172,-101.2427,America/Chicago
KS,"67953",Richfield,Morton,"129",37.2834,-101.7004,America/Chicago
KS,"67954",Rolla,Morton,"129",37.1089,-101.6447,America/Chicago
KY,"40003",Bagdad,Shelby,"211",38.2608,-85.0651,America/New_York
KY,"40004",Bardstown,Nelson,"179",37.8083,-85.4613,America/New_York
KY,"40006",Bedford,Trimble,"223",38.5864,-85.3133,America/New_York
KY,"40007",Bethlehem,Henry,"103",38.4529,-85.0169,America/New_York
KY,"40008",Bloomfield,Nelson,"179",37.908,-85.2862,America/New_York
KY,"40009",Bradfordsville,Marion,"155",37.4662,-85.1436,America/New_York
KY,"40010",Buckner,Oldham,"185",38.3735,-85.4507,America/New_York
KY,"40011",Campbellsburg,Henry,"103",38.5231,-85.1611,America/New_York
KY,"40012",Chaplin,Nelson,"179",37.9025,-85.2015,America/New_York
KY,"40013",Coxs Creek,Nelson,"179",37.9125,-85.4658,America/New_York
KY,"40014",Crestwood,Oldham,"185",38.3326,-85.461,America/New_York
KY,"40018",Eastwood,Jefferson,"111",38.2331,-85.4558,America/Kentucky/Louisville
KY,"40019",Eminence,Henry,"103",38.3696,-85.1782,America/New_York
KY,"40020",Fairfield,Nelson,"179",37.934,-85.3862,America/New_York
KY,"40022",Finchville,Shelby,"211",38.1561,-85.3476,America/New_York
KY,"40023",Fisherville,Jefferson,"111",38.1652,-85.4282,America/Kentucky/Louisville
KY,"40025",Glenview,Jefferson,"111",38.2997,-85.6487,America/Kentucky/Louisville
KY,"40026",Goshen,Oldham,"185",38.4113,-85.5708,America/New_York
KY,"40027",Harrods Creek,Jefferson,"111",38.3297,-85.633,America/Kentucky/Louisville
KY,"40031",La Grange,Oldham,"185",38.4029,-85.3928,America/New_York
KY,"40032",La Grange,Oldham,"185",38.4046,-85.4605,America/New_York
KY,"40033",Lebanon,Marion,"155",37.5658,-85.2668,America/New_York
KY,"40036",Lockport,Henry,"103",38.4219,-84.9586,America/New_York
KY,"40037",Loretto,Marion,"155",37.6421,-85.4113,America/New_York
KY,"40040",Mackville,Washington,"229",37.7568,-85.059,America/New_York
KY,"40041",Masonic Home,Jefferson,"111",38.2536,-85.6622,America/Kentucky/Louisville
KY,"40045",Milton,Trimble,"223",38.6925,-85.3659,America/New_York
KY,"40046",Mount Eden,Spencer,"215",38.0352,-85.1641,America/New_York
KY,"40047",Mount Washington,Bullitt,"029",38.0452,-85.5586,America/New_York
KY,"40048",Nazareth,Nelson,"179",37.8472,-85.4694,America/New_York
KY,"40049",Nerinx,Marion,"155",37.6603,-85.3932,America/New_York
KY,"40050",New Castle,Henry,"103",38.4374,-85.1756,America/New_York
KY,"40051",New Haven,Nelson,"179",37.6438,-85.547,America/New_York
KY,"40052",New Hope,Nelson,"179",37.632,-85.5083,America/New_York
KY,"40055",Pendleton,Henry,"103",38.4809,-85.317,America/New_York
KY,"40056",Pewee Valley,Oldham,"185",38.3039,-85.4834,America/New_York
KY,"40057",Pleasureville,Henry,"103",38.3598,-85.1072,America/New_York
KY,"40058",Port Royal,Henry,"103",38.4941,-85.1242,America/New_York
KY,"40059",Prospect,Jefferson,"111",38.356,-85.6083,America/Kentucky/Louisville
KY,"40060",Raywick,Marion,"155",37.538,-85.43,America/New_York
KY,"40061",Saint Catharine,Washington,"229",37.774,-85.2011,America/New_York
KY,"40062",Saint Francis,Marion,"155",37.6047,-85.4251,America/New_York
KY,"40063",Saint Mary,Marion,"155",37.5795,-85.3551,America/New_York
KY,"40065",Shelbyville,Shelby,"211",38.2162,-85.2243,America/New_York
KY,"40066",Shelbyville,Shelby,"211",38.1973,-85.2122,America/New_York
KY,"40067",Simpsonville,Shelby,"211",38.2312,-85.3548,America/New_York
KY,"40068",Smithfield,Henry,"103",38.3933,-85.2656,America/New_York
KY,"40069",Springfield,Washington,"229",37.7342,-85.2107,America/New_York
KY,"40070",Sulphur,Henry,"103",38.4921,-85.252,America/New_York
KY,"40071",Taylorsville,Spencer,"215",38.0471,-85.3829,America/New_York
KY,"40075",Turners Station,Henry,"103",38.5521,-85.1019,America/New_York
KY,"40076",Waddy,Shelby,"211",38.1054,-85.1288,America/New_York
KY,"40077",Westport,Oldham,"185",38.4921,-85.4524,America/New_York
KY,"40078",Willisburg,Washington,"229",37.8373,-85.1362,America/New_York
KY,"40104",Battletown,Meade,"163",38.0393,-86.2991,America/New_York
KY,"40107",Boston,Nelson,"179",37.7408,-85.5948,America/New_York
KY,"40108",Brandenburg,Meade,"163",37.9662,-86.1084,America/New_York
KY,"40109",Brooks,Bullitt,"029",38.0546,-85.7713,America/New_York
KY,"40110",Clermont,Bullitt,"029",37.9346,-85.6555,America/New_York
KY,"40111",Cloverport,Breckinridge,"027",37.7731,-86.6282,America/Chicago
KY,"40115",Custer,Breckinridge,"027",37.7358,-86.2378,America/Chicago
KY,"40117",Ekron,Meade,"163",37.9113,-86.1542,America/New_York
KY,"40118",Fairdale,Jefferson,"111",38.1087,-85.7549,America/Kentucky/Louisville
KY,"40119",Falls Of Rough,Grayson,"085",37.5522,-86.4836,America/Chicago
KY,"40121",Fort Knox,Hardin,"093",37.8928,-85.9489,America/New_York
KY,"40122",Fort Knox,Hardin,"093",37.8911,-85.9636,America/New_York
KY,"40129",Hillview,Bullitt,"029",38.0764,-85.6774,America/New_York
KY,"40140",Garfield,Breckinridge,"027",37.7828,-86.3575,America/Chicago
KY,"40142",Guston,Meade,"163",37.8951,-86.2155,America/New_York
KY,"40143",Hardinsburg,Breckinridge,"027",37.7512,-86.4537,America/Chicago
KY,"40144",Harned,Breckinridge,"027",37.8023,-86.4148,America/Chicago
KY,"40145",Hudson,Breckinridge,"027",37.6506,-86.3012,America/Chicago
KY,"40146",Irvington,Breckinridge,"027",37.8762,-86.2965,America/Chicago
KY,"40150",Lebanon Junction,Bullitt,"029",37.8511,-85.7246,America/New_York
KY,"40152",Mc Daniels,Breckinridge,"027",37.6194,-86.4491,America/Chicago
KY,"40153",Mc Quady,Breckinridge,"027",37.8023,-86.4148,America/Chicago
KY,"40155",Muldraugh,Meade,"163",37.9371,-85.9918,America/New_York
KY,"40157",Payneville,Meade,"163",38.0301,-86.4082,America/New_York
KY,"40159",Radcliff,Hardin,"093",37.7235,-85.9769,America/New_York
KY,"40160",Radcliff,Hardin,"093",37.8267,-85.9404,America/New_York
KY,"40161",Rhodelia,Meade,"163",38.006,-86.3984,America/New_York
KY,"40162",Rineyville,Hardin,"093",37.7525,-85.9954,America/New_York
KY,"40165",Shepherdsville,Bullitt,"029",38.0045,-85.6888,America/New_York
KY,"40166",Shepherdsville,Bullitt,"029",37.9885,-85.7159,America/New_York
KY,"40170",Stephensport,Breckinridge,"027",37.9048,-86.524,America/Chicago
KY,"40171",Union Star,Breckinridge,"027",37.9616,-86.4615,America/Chicago
KY,"40175",Vine Grove,Hardin,"093",37.8589,-86.0069,America/New_York
KY,"40176",Webster,Breckinridge,"027",37.9237,-86.3441,America/Chicago
KY,"40177",West Point,Hardin,"093",37.9954,-85.9545,America/New_York
KY,"40178",Westview,Breckinridge,"027",37.6792,-86.4273,America/Chicago
KY,"40201",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40202",Louisville,Jefferson,"111",38.2507,-85.7476,America/Kentucky/Louisville
KY,"40203",Louisville,Jefferson,"111",38.2493,-85.7694,America/Kentucky/Louisville
KY,"40204",Louisville,Jefferson,"111",38.2369,-85.7249,America/Kentucky/Louisville
KY,"40205",Louisville,Jefferson,"111",38.2222,-85.6885,America/Kentucky/Louisville
KY,"40206",Louisville,Jefferson,"111",38.2503,-85.7034,America/Kentucky/Louisville
KY,"40207",Louisville,Jefferson,"111",38.2628,-85.6663,America/Kentucky/Louisville
KY,"40208",Louisville,Jefferson,"111",38.22,-85.7648,America/Kentucky/Louisville
KY,"40209",Louisville,Jefferson,"111",38.1901,-85.7519,America/Kentucky/Louisville
KY,"40210",Louisville,Jefferson,"111",38.2306,-85.7905,America/Kentucky/Louisville
KY,"40211",Louisville,Jefferson,"111",38.242,-85.8127,America/Kentucky/Louisville
KY,"40212",Louisville,Jefferson,"111",38.2651,-85.8045,America/Kentucky/Louisville
KY,"40213",Louisville,Jefferson,"111",38.1839,-85.7106,America/Kentucky/Louisville
KY,"40214",Louisville,Jefferson,"111",38.1593,-85.778,America/Kentucky/Louisville
KY,"40215",Louisville,Jefferson,"111",38.1913,-85.7847,America/Kentucky/Louisville
KY,"40216",Louisville,Jefferson,"111",38.1865,-85.8335,America/Kentucky/Louisville
KY,"40217",Louisville,Jefferson,"111",38.2174,-85.7404,America/Kentucky/Louisville
KY,"40218",Louisville,Jefferson,"111",38.189,-85.654,America/Kentucky/Louisville
KY,"40219",Louisville,Jefferson,"111",38.1381,-85.6953,America/Kentucky/Louisville
KY,"40220",Louisville,Jefferson,"111",38.2149,-85.6245,America/Kentucky/Louisville
KY,"40221",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40222",Louisville,Jefferson,"111",38.2674,-85.6237,America/Kentucky/Louisville
KY,"40223",Louisville,Jefferson,"111",38.2651,-85.5582,America/Kentucky/Louisville
KY,"40224",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40225",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40228",Louisville,Jefferson,"111",38.1442,-85.6265,America/Kentucky/Louisville
KY,"40229",Louisville,Jefferson,"111",38.0891,-85.6548,America/Kentucky/Louisville
KY,"40231",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40232",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40233",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40241",Louisville,Jefferson,"111",38.3045,-85.5815,America/Kentucky/Louisville
KY,"40242",Louisville,Jefferson,"111",38.2785,-85.594,America/Kentucky/Louisville
KY,"40243",Louisville,Jefferson,"111",38.2422,-85.5353,America/Kentucky/Louisville
KY,"40245",Louisville,Jefferson,"111",38.2683,-85.4845,America/Kentucky/Louisville
KY,"40250",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40251",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40252",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40253",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40255",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40256",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40257",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40258",Louisville,Jefferson,"111",38.1457,-85.8641,America/Kentucky/Louisville
KY,"40259",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40261",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40266",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40268",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40269",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40270",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40272",Louisville,Jefferson,"111",38.0846,-85.851,America/Kentucky/Louisville
KY,"40280",Louisville,Jefferson,"111",38.2467,-85.6853,America/Kentucky/Louisville
KY,"40281",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40282",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40283",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40285",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40287",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40289",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40290",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40291",Louisville,Jefferson,"111",38.1313,-85.5754,America/Kentucky/Louisville
KY,"40292",Louisville,Jefferson,"111",38.189,-85.6768,America/Kentucky/Louisville
KY,"40293",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40294",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40295",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40296",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40297",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40298",Louisville,Jefferson,"111",38.2542,-85.7594,America/Kentucky/Louisville
KY,"40299",Louisville,Jefferson,"111",38.1768,-85.5218,America/Kentucky/Louisville
KY,"40310",Burgin,Mercer,"167",37.7534,-84.7666,America/New_York
KY,"40311",Carlisle,Nicholas,"181",38.3212,-84.0279,America/New_York
KY,"40312",Clay City,Powell,"197",37.8524,-83.9309,America/New_York
KY,"40313",Clearfield,Rowan,"205",38.1287,-83.4425,America/New_York
KY,"40316",Denniston,Menifee,"165",37.9159,-83.538,America/New_York
KY,"40317",Elliottville,Rowan,"205",38.1765,-83.2682,America/New_York
KY,"40319",Farmers,Rowan,"205",38.1403,-83.5337,America/New_York
KY,"40322",Frenchburg,Menifee,"165",37.947,-83.6084,America/New_York
KY,"40324",Georgetown,Scott,"209",38.2117,-84.5562,America/New_York
KY,"40328",Gravel Switch,Marion,"155",37.5758,-85.0824,America/New_York
KY,"40330",Harrodsburg,Mercer,"167",37.8033,-84.8607,America/New_York
KY,"40334",Hope,Montgomery,"173",38.0161,-83.7713,America/New_York
KY,"40336",Irvine,Estill,"065",37.6858,-83.9862,America/New_York
KY,"40337",Jeffersonville,Montgomery,"173",37.964,-83.8558,America/New_York
KY,"40339",Keene,Jessamine,"113",37.9434,-84.6419,America/New_York
KY,"40340",Nicholasville,Jessamine,"113",37.8662,-84.5795,America/New_York
KY,"40342",Lawrenceburg,Anderson,"005",38.0189,-84.9299,America/New_York
KY,"40346",Means,Menifee,"165",37.9807,-83.7447,America/New_York
KY,"40347",Midway,Woodford,"239",38.1487,-84.6928,America/New_York
KY,"40348",Millersburg,Bourbon,"017",38.2963,-84.1513,America/New_York
KY,"40350",Moorefield,Nicholas,"181",38.2926,-83.8929,America/New_York
KY,"40351",Morehead,Rowan,"205",38.199,-83.4436,America/New_York
KY,"40353",Mount Sterling,Montgomery,"173",38.0548,-83.9388,America/New_York
KY,"40355",New Liberty,Owen,"187",38.6277,-84.8756,America/New_York
KY,"40356",Nicholasville,Jessamine,"113",37.8808,-84.5646,America/New_York
KY,"40357",North Middletown,Bourbon,"017",38.1464,-84.1077,America/New_York
KY,"40358",Olympia,Bath,"011",38.0849,-83.7008,America/New_York
KY,"40359",Owenton,Owen,"187",38.4986,-84.8086,America/New_York
KY,"40360",Owingsville,Bath,"011",38.1532,-83.7564,America/New_York
KY,"40361",Paris,Bourbon,"017",38.2083,-84.245,America/New_York
KY,"40362",Paris,Bourbon,"017",38.2098,-84.253,America/New_York
KY,"40363",Perry Park,Owen,"187",38.5218,-85.0139,America/New_York
KY,"40366",Preston,Bath,"011",38.0867,-83.7571,America/New_York
KY,"40370",Sadieville,Scott,"209",38.3908,-84.5384,America/New_York
KY,"40371",Salt Lick,Bath,"011",38.104,-83.6316,America/New_York
KY,"40372",Salvisa,Mercer,"167",37.9167,-84.8577,America/New_York
KY,"40374",Sharpsburg,Bath,"011",38.2147,-83.8932,America/New_York
KY,"40376",Slade,Powell,"197",37.7951,-83.7041,America/New_York
KY,"40379",Stamping Ground,Scott,"209",38.2888,-84.6818,America/New_York
KY,"40380",Stanton,Powell,"197",37.8223,-83.7853,America/New_York
KY,"40383",Versailles,Woodford,"239",38.0413,-84.7287,America/New_York
KY,"40384",Versailles,Woodford,"239",38.0526,-84.7299,America/New_York
KY,"40385",Waco,Madison,"151",37.7426,-84.1441,America/New_York
KY,"40387",Wellington,Menifee,"165",37.978,-83.4675,America/New_York
KY,"40390",Wilmore,Jessamine,"113",37.8602,-84.6714,America/New_York
KY,"40391",Winchester,Clark,"049",37.9872,-84.1789,America/New_York
KY,"40392",Winchester,Clark,"049",37.9901,-84.1797,America/New_York
KY,"40402",Annville,Jackson,"109",37.3052,-83.9711,America/New_York
KY,"40403",Berea,Madison,"151",37.5799,-84.2749,America/New_York
KY,"40404",Berea,Madison,"151",37.5687,-84.2963,America/New_York
KY,"40405",Bighill,Madison,"151",37.5545,-84.2083,America/New_York
